student,course,activity,room,day,time
Xander Peijs,Collectieve Intelligentie,h1,C0.110,Wed,13
Xander Peijs,Collectieve Intelligentie,h2,B0.201,Mon,13
Heba Pelders,Project Genetic Algorithms,p1,B0.201,Mon,9
Luca Pereira,Architectuur en computerorganisatie,h2,C0.110,Tue,13
Luca Pereira,Analysemethoden en -technieken,h1,C0.110,Thu,15
Luca Pereira,Machine Learning,h2,C1.112,Tue,15
Luca Pereira,Machine Learning,h1,B0.201,Wed,13
Luca Pereira,Kansrekenen 2,h1,C0.110,Tue,11
Luca Pereira,Architectuur en computerorganisatie,h1,B0.201,Thu,9
Luca Pereira,Kansrekenen 2,h2,C0.110,Mon,13
Ilana Philippi,Architectuur en computerorganisatie,h2,C0.110,Tue,13
Ilana Philippi,Architectuur en computerorganisatie,h1,B0.201,Thu,9
Ilana Philippi,Lineaire Algebra,h2,C1.112,Tue,9
Ilana Philippi,Lineaire Algebra,h1,A1.10,Tue,11
Kaoutar Philips,Advanced Heuristics,h1,A1.08,Fri,11
Kaoutar Philips,Bioinformatica,h1,A1.04,Wed,13
Kaoutar Philips,Kansrekenen 2,h2,C0.110,Mon,13
Kaoutar Philips,Advanced Heuristics,p1,A1.10,Thu,15
Kaoutar Philips,Bioinformatica,p1,B0.201,Fri,9
Kaoutar Philips,Bioinformatica,h2,C0.110,Fri,11
Kaoutar Philips,Bioinformatica,w1,A1.10,Tue,15
Kaoutar Philips,Kansrekenen 2,h1,C0.110,Tue,11
Kaoutar Philips,Bioinformatica,h3,B0.201,Fri,13
Rémy Piek,Heuristieken 2,h1,A1.10,Tue,9
Rémy Piek,Machine Learning,h2,C1.112,Tue,15
Rémy Piek,Algoritmen en complexiteit,w1,A1.04,Mon,15
Rémy Piek,Algoritmen en complexiteit,h1,C1.112,Tue,11
Rémy Piek,Machine Learning,h1,B0.201,Wed,13
Rémy Piek,Software engineering,p1,C0.110,Wed,9
Rémy Piek,Heuristieken 2,w1,A1.04,Thu,11
Rémy Piek,Software engineering,w1,A1.10,Mon,13
Rémy Piek,Software engineering,h1,C0.110,Thu,9
Rémy Piek,Algoritmen en complexiteit,p1,A1.04,Wed,15
Wijntje Plaizier,Programmeren in Java 2,p1,A1.06,Tue,13
Wijntje Plaizier,Netwerken en systeembeveiliging,p1,A1.08,Tue,13
Giedo Planken,Kansrekenen 2,h1,C0.110,Tue,11
Giedo Planken,Kansrekenen 2,h2,C0.110,Mon,13
Nathanaël Plasman,Webprogrammeren en databases,h2,C1.112,Mon,9
Nathanaël Plasman,Programmeren in Java 2,p1,A1.04,Wed,11
Nathanaël Plasman,Webprogrammeren en databases,h1,C1.112,Wed,13
Nathanaël Plasman,Webprogrammeren en databases,w1,A1.06,Fri,15
Nathanaël Plasman,Webprogrammeren en databases,p1,B0.201,Mon,11
Matthijs Pleiter,Collectieve Intelligentie,w1,A1.06,Tue,11
Matthijs Pleiter,Machine Learning,h2,C1.112,Tue,15
Matthijs Pleiter,Machine Learning,h1,B0.201,Wed,13
Matthijs Pleiter,Collectieve Intelligentie,p1,C0.110,Fri,17
Matthijs Pleiter,Kansrekenen 2,h1,C0.110,Tue,11
Matthijs Pleiter,Collectieve Intelligentie,h3,C0.110,Thu,11
Matthijs Pleiter,Collectieve Intelligentie,h1,C0.110,Wed,13
Matthijs Pleiter,Collectieve Intelligentie,h2,B0.201,Mon,13
Matthijs Pleiter,Kansrekenen 2,h2,C0.110,Mon,13
Zahir Poepjes,Software engineering,w1,C0.110,Mon,9
Zahir Poepjes,Software engineering,p1,A1.10,Fri,13
Zahir Poepjes,Netwerken en systeembeveiliging,p1,A1.08,Tue,13
Zahir Poepjes,Kansrekenen 2,h1,C0.110,Tue,11
Zahir Poepjes,Software engineering,h1,C0.110,Thu,9
Zahir Poepjes,Kansrekenen 2,h2,C0.110,Mon,13
Gustaaf Poldervaart,Calculus 2,w1,A1.08,Mon,13
Gustaaf Poldervaart,Zoeken sturen en bewegen,p1,A1.08,Wed,15
Gustaaf Poldervaart,Project Genetic Algorithms,p1,B0.201,Mon,9
Gustaaf Poldervaart,Calculus 2,h1,C0.110,Mon,11
Rafaela Polfliet,Advanced Heuristics,h1,A1.08,Fri,11
Rafaela Polfliet,Calculus 2,h1,C0.110,Mon,11
Rafaela Polfliet,Advanced Heuristics,p1,A1.10,Thu,15
Rafaela Polfliet,Netwerken en systeembeveiliging,p1,A1.08,Mon,15
Rafaela Polfliet,Compilerbouw (practicum),p1,C0.110,Tue,15
Rafaela Polfliet,Calculus 2,w1,A1.08,Mon,13
Stephano Popma,Architectuur en computerorganisatie,h2,C0.110,Tue,13
Stephano Popma,Compilerbouw,h1,B0.201,Fri,11
Stephano Popma,Compilerbouw,h2,A1.10,Fri,9
Stephano Popma,Databases 2,h1,B0.201,Wed,9
Stephano Popma,Compilerbouw,p1,C1.112,Fri,13
Stephano Popma,Compilerbouw,w1,B0.201,Wed,11
Stephano Popma,Databases 2,w1,A1.10,Wed,11
Stephano Popma,Architectuur en computerorganisatie,h1,B0.201,Thu,9
Timo Postuma,Heuristieken 1,w1,A1.10,Fri,11
Timo Postuma,Algoritmen en complexiteit,w1,A1.08,Wed,11
Timo Postuma,Programmeren in Java 2,p1,A1.04,Wed,11
Timo Postuma,Algoritmen en complexiteit,h1,C1.112,Tue,11
Timo Postuma,Heuristieken 1,h1,A1.10,Thu,13
Timo Postuma,Netwerken en systeembeveiliging,p1,A1.08,Tue,13
Timo Postuma,Kansrekenen 2,h1,C0.110,Tue,11
Timo Postuma,Algoritmen en complexiteit,p1,A1.04,Wed,15
Timo Postuma,Kansrekenen 2,h2,C0.110,Mon,13
Desireé Potgieter,Databases 2,h1,B0.201,Wed,9
Desireé Potgieter,Algoritmen en complexiteit,w1,A1.04,Mon,15
Desireé Potgieter,Algoritmen en complexiteit,h1,C1.112,Tue,11
Desireé Potgieter,Programmeren in Java 2,p1,A1.10,Fri,15
Desireé Potgieter,Databases 2,w1,A1.10,Wed,11
Desireé Potgieter,Algoritmen en complexiteit,p1,A1.04,Wed,15
Aart Pothuizen,Reflectie op de digitale cultuur,h2,C1.112,Thu,13
Aart Pothuizen,Compilerbouw,h1,B0.201,Fri,11
Aart Pothuizen,Compilerbouw,h2,A1.10,Fri,9
Aart Pothuizen,Compilerbouw,p1,C1.112,Fri,13
Aart Pothuizen,Reflectie op de digitale cultuur,h1,C1.112,Tue,13
Aart Pothuizen,Software engineering,p1,A1.10,Fri,13
Aart Pothuizen,Project Genetic Algorithms,p1,A1.06,Thu,13
Aart Pothuizen,Reflectie op de digitale cultuur,w1,B0.201,Tue,15
Aart Pothuizen,Compilerbouw,w1,C1.112,Mon,15
Aart Pothuizen,Software engineering,w1,A1.10,Mon,13
Aart Pothuizen,Software engineering,h1,C0.110,Thu,9
Mink Pothuizen,Heuristieken 2,w1,A1.08,Wed,13
Mink Pothuizen,Heuristieken 2,h1,A1.10,Tue,9
Mink Pothuizen,Machine Learning,h2,C1.112,Tue,15
Mink Pothuizen,Programmeren in Java 2,p1,A1.06,Tue,13
Mink Pothuizen,Machine Learning,h1,B0.201,Wed,13
Genesis Potman,Netwerken en systeembeveiliging,p1,A1.10,Mon,11
Hendrik-Jan Prevoo,Reflectie op de digitale cultuur,w1,A1.08,Fri,9
Hendrik-Jan Prevoo,Reflectie op de digitale cultuur,h2,C1.112,Thu,13
Hendrik-Jan Prevoo,Reflectie op de digitale cultuur,h1,C1.112,Tue,13
Annigje Prinssen,Moderne Databases,h1,C1.112,Mon,11
Annigje Prinssen,Moderne Databases,w1,A1.10,Mon,15
Annigje Prinssen,Moderne Databases,p1,A1.06,Wed,13
Annigje Prinssen,Netwerken en systeembeveiliging,p1,A1.06,Fri,11
Javier Pruijmboom,Calculus 2,w1,A1.04,Mon,13
Javier Pruijmboom,Calculus 2,h1,C0.110,Mon,11
André Putters,Data Mining,w1,A1.04,Mon,9
André Putters,Autonomous Agents 2,h2,B0.201,Thu,11
André Putters,Reflectie op de digitale cultuur,h2,C1.112,Thu,13
André Putters,Heuristieken 1,w1,A1.10,Fri,11
André Putters,Technology for games,w1,A1.08,Tue,11
André Putters,Data Mining,h1,A1.04,Wed,9
André Putters,Reflectie op de digitale cultuur,h1,C1.112,Tue,13
André Putters,Data Mining,p1,A1.10,Thu,11
André Putters,Heuristieken 1,h1,A1.10,Thu,13
André Putters,Technology for games,h1,A1.04,Thu,15
André Putters,Autonomous Agents 2,p1,A1.04,Fri,9
André Putters,Reflectie op de digitale cultuur,w1,A1.08,Fri,9
André Putters,Autonomous Agents 2,w1,A1.04,Thu,9
André Putters,Technology for games,h2,B0.201,Tue,9
André Putters,Autonomous Agents 2,h1,B0.201,Tue,13
André Putters,Data Mining,h2,B0.201,Tue,11
Luciana Putters,Autonomous Agents 2,h2,B0.201,Thu,11
Luciana Putters,Autonomous Agents 2,h1,B0.201,Tue,13
Luciana Putters,Autonomous Agents 2,w1,A1.04,Tue,11
Luciana Putters,Autonomous Agents 2,p1,C1.112,Wed,9
Semiha Quik,Project Numerical Recipes,p1,A1.10,Thu,9
Semiha Quik,Reflectie op de digitale cultuur,w1,A1.08,Fri,9
Semiha Quik,Reflectie op de digitale cultuur,h2,C1.112,Thu,13
Semiha Quik,Reflectie op de digitale cultuur,h1,C1.112,Tue,13
Haiko Raaijmakers,Reflectie op de digitale cultuur,h2,C1.112,Thu,13
Haiko Raaijmakers,Calculus 2,h1,C0.110,Mon,11
Haiko Raaijmakers,Machine Learning,h2,C1.112,Tue,15
Haiko Raaijmakers,Reflectie op de digitale cultuur,h1,C1.112,Tue,13
Haiko Raaijmakers,Machine Learning,h1,B0.201,Wed,13
Haiko Raaijmakers,Calculus 2,w1,A1.08,Mon,13
Haiko Raaijmakers,Reflectie op de digitale cultuur,w1,A1.04,Tue,15
Erdal Ramcharan,Project Genetic Algorithms,p1,B0.201,Mon,9
Erdal Ramcharan,Databases 2,w1,A1.04,Thu,13
Erdal Ramcharan,Databases 2,h1,B0.201,Wed,9
Adisa Reek,Programmeren in Java 2,p1,A1.06,Wed,15
Adisa Reek,Webprogrammeren en databases,h2,C1.112,Mon,9
Adisa Reek,Webprogrammeren en databases,h1,C1.112,Wed,13
Adisa Reek,Webprogrammeren en databases,p1,B0.201,Mon,11
Adisa Reek,Webprogrammeren en databases,w1,A1.06,Thu,9
Jarik Regeling,Heuristieken 1,w1,C0.110,Wed,11
Jarik Regeling,Heuristieken 1,h1,A1.10,Thu,13
Jarik Regeling,Netwerken en systeembeveiliging,p1,A1.10,Mon,11
Romello Reintjes,Collectieve Intelligentie,w1,A1.06,Tue,11
Romello Reintjes,Collectieve Intelligentie,p1,C0.110,Mon,15
Romello Reintjes,Collectieve Intelligentie,h3,C0.110,Thu,11
Romello Reintjes,Collectieve Intelligentie,h1,C0.110,Wed,13
Romello Reintjes,Collectieve Intelligentie,h2,B0.201,Mon,13
Nadir Remijn,Netwerken en systeembeveiliging,p1,A1.06,Fri,11
Taeke Renes,Compilerbouw (practicum),p1,A1.08,Fri,15
Taeke Renes,Programmeren in Java 2,p1,A1.04,Wed,11
Cheyenna Reuvekamp,Webprogrammeren en databases,h2,C1.112,Mon,9
Cheyenna Reuvekamp,Algoritmen en complexiteit,w1,A1.08,Wed,11
Cheyenna Reuvekamp,Lineaire Algebra,h2,C1.112,Tue,9
Cheyenna Reuvekamp,Webprogrammeren en databases,h1,C1.112,Wed,13
Cheyenna Reuvekamp,Webprogrammeren en databases,p1,A1.06,Thu,11
Cheyenna Reuvekamp,Algoritmen en complexiteit,h1,C1.112,Tue,11
Cheyenna Reuvekamp,Webprogrammeren en databases,w1,A1.06,Fri,15
Cheyenna Reuvekamp,Lineaire Algebra,h1,A1.10,Tue,11
Cheyenna Reuvekamp,Algoritmen en complexiteit,p1,A1.04,Wed,15
Léonie Richardson,Moderne Databases,w1,A1.10,Mon,15
Léonie Richardson,Calculus 2,h1,C0.110,Mon,11
Léonie Richardson,Moderne Databases,h1,C1.112,Mon,11
Léonie Richardson,Moderne Databases,p1,A1.08,Thu,11
Léonie Richardson,Calculus 2,w1,A1.10,Wed,9
Abdeslam Ridderhof,Calculus 2,w1,A1.08,Mon,13
Abdeslam Ridderhof,Programmeren in Java 2,p1,A1.04,Wed,11
Abdeslam Ridderhof,Calculus 2,h1,C0.110,Mon,11
Kimm Rienks,Calculus 2,h1,C0.110,Mon,11
Kimm Rienks,Programmeren in Java 2,p1,A1.04,Tue,13
Kimm Rienks,Software engineering,p1,C0.110,Wed,9
Kimm Rienks,Calculus 2,w1,A1.04,Mon,13
Kimm Rienks,Software engineering,w1,A1.10,Mon,13
Kimm Rienks,Software engineering,h1,C0.110,Thu,9
Lorraine Rijkens,Databases 2,w1,A1.04,Thu,13
Lorraine Rijkens,Databases 2,h1,B0.201,Wed,9
Karam Rinkel,Software engineering,w1,C0.110,Mon,9
Karam Rinkel,Algoritmen en complexiteit,w1,A1.08,Wed,11
Karam Rinkel,Algoritmen en complexiteit,h1,C1.112,Tue,11
Karam Rinkel,Software engineering,p1,A1.10,Fri,13
Karam Rinkel,Algoritmen en complexiteit,p1,A1.06,Mon,13
Karam Rinkel,Kansrekenen 2,h1,C0.110,Tue,11
Karam Rinkel,Software engineering,h1,C0.110,Thu,9
Karam Rinkel,Kansrekenen 2,h2,C0.110,Mon,13
Fatime Rodenburg,Bioinformatica,h1,A1.04,Wed,13
Fatime Rodenburg,Project Numerical Recipes,p1,C0.110,Wed,15
Fatime Rodenburg,Bioinformatica,p1,B0.201,Fri,9
Fatime Rodenburg,Collectieve Intelligentie,w1,A1.08,Thu,13
Fatime Rodenburg,Collectieve Intelligentie,p1,C0.110,Mon,15
Fatime Rodenburg,Netwerken en systeembeveiliging,p1,A1.08,Tue,13
Fatime Rodenburg,Bioinformatica,h2,C0.110,Fri,11
Fatime Rodenburg,Bioinformatica,w1,A1.10,Tue,15
Fatime Rodenburg,Collectieve Intelligentie,h3,C0.110,Thu,11
Fatime Rodenburg,Collectieve Intelligentie,h1,C0.110,Wed,13
Fatime Rodenburg,Collectieve Intelligentie,h2,B0.201,Mon,13
Fatime Rodenburg,Bioinformatica,h3,B0.201,Fri,13
Yarah Roest,Moderne Databases,h1,C1.112,Mon,11
Yarah Roest,Moderne Databases,w1,A1.06,Mon,15
Yarah Roest,Moderne Databases,p1,A1.08,Thu,11
Tori Roeterdink,Calculus 2,h1,C0.110,Mon,11
Tori Roeterdink,Calculus 2,w1,A1.10,Wed,9
Shan Rokx,Advanced Heuristics,h1,A1.08,Fri,11
Shan Rokx,Reflectie op de digitale cultuur,h2,C1.112,Thu,13
Shan Rokx,Databases 2,w1,A1.04,Thu,13
Shan Rokx,Databases 2,h1,B0.201,Wed,9
Shan Rokx,Advanced Heuristics,p1,A1.10,Thu,15
Shan Rokx,Zoeken sturen en bewegen,p1,A1.08,Wed,15
Shan Rokx,Reflectie op de digitale cultuur,h1,C1.112,Tue,13
Shan Rokx,Reflectie op de digitale cultuur,w1,A1.08,Fri,9
Shan Rokx,Netwerken en systeembeveiliging,p1,A1.10,Mon,11
Krijntje Rombout,Calculus 2,h1,C0.110,Mon,11
Krijntje Rombout,Software engineering,p1,A1.10,Fri,13
Krijntje Rombout,Calculus 2,w1,A1.08,Mon,13
Krijntje Rombout,Software engineering,w1,A1.10,Mon,13
Krijntje Rombout,Software engineering,h1,C0.110,Thu,9
Karolina Roodbeen,Databases 2,w1,A1.04,Thu,13
Karolina Roodbeen,Webprogrammeren en databases,h2,C1.112,Mon,9
Karolina Roodbeen,Databases 2,h1,B0.201,Wed,9
Karolina Roodbeen,Zoeken sturen en bewegen,p1,A1.08,Wed,15
Karolina Roodbeen,Webprogrammeren en databases,h1,C1.112,Wed,13
Karolina Roodbeen,Webprogrammeren en databases,p1,B0.201,Mon,11
Karolina Roodbeen,Collectieve Intelligentie,w1,A1.04,Fri,15
Karolina Roodbeen,Webprogrammeren en databases,w1,A1.06,Thu,9
Karolina Roodbeen,Collectieve Intelligentie,p1,A1.04,Fri,13
Karolina Roodbeen,Collectieve Intelligentie,h3,C0.110,Thu,11
Karolina Roodbeen,Collectieve Intelligentie,h1,C0.110,Wed,13
Karolina Roodbeen,Collectieve Intelligentie,h2,B0.201,Mon,13
Ziya Rooijmans,Webprogrammeren en databases,h2,C1.112,Mon,9
Ziya Rooijmans,Algoritmen en complexiteit,w1,A1.08,Wed,11
Ziya Rooijmans,Databases 2,h1,B0.201,Wed,9
Ziya Rooijmans,Webprogrammeren en databases,h1,C1.112,Wed,13
Ziya Rooijmans,Algoritmen en complexiteit,h1,C1.112,Tue,11
Ziya Rooijmans,Webprogrammeren en databases,p1,B0.201,Mon,11
Ziya Rooijmans,Webprogrammeren en databases,w1,A1.06,Fri,15
Ziya Rooijmans,Databases 2,w1,A1.10,Wed,11
Ziya Rooijmans,Algoritmen en complexiteit,p1,A1.06,Mon,13
Jennie Roozendaal,Kansrekenen 2,h1,C0.110,Tue,11
Jennie Roozendaal,Kansrekenen 2,h2,C0.110,Mon,13
Jake Rosenbrand,Calculus 2,w1,A1.04,Mon,13
Jake Rosenbrand,Calculus 2,h1,C0.110,Mon,11
Roma Rotgans,Bioinformatica,h1,A1.04,Wed,13
Roma Rotgans,Software engineering,w1,C0.110,Mon,9
Roma Rotgans,Bioinformatica,p1,C1.112,Wed,15
Roma Rotgans,Bioinformatica,w1,A1.10,Tue,13
Roma Rotgans,Software engineering,p1,C0.110,Wed,9
Roma Rotgans,Bioinformatica,h2,C0.110,Fri,11
Roma Rotgans,Software engineering,h1,C0.110,Thu,9
Roma Rotgans,Bioinformatica,h3,B0.201,Fri,13
Tevfik Rothuizen,Netwerken en systeembeveiliging,p1,A1.06,Fri,11
Tevfik Rothuizen,Algoritmen en complexiteit,w1,A1.08,Wed,11
Tevfik Rothuizen,Algoritmen en complexiteit,h1,C1.112,Tue,11
Tevfik Rothuizen,Software engineering,p1,C0.110,Wed,9
Tevfik Rothuizen,Algoritmen en complexiteit,p1,A1.06,Mon,13
Tevfik Rothuizen,Software engineering,w1,A1.10,Mon,13
Tevfik Rothuizen,Software engineering,h1,C0.110,Thu,9
Sivar Rottier,Databases 2,h1,B0.201,Wed,9
Sivar Rottier,Moderne Databases,h1,C1.112,Mon,11
Sivar Rottier,Collectieve Intelligentie,w1,A1.08,Thu,13
Sivar Rottier,Collectieve Intelligentie,p1,A1.10,Wed,15
Sivar Rottier,Moderne Databases,w1,A1.06,Mon,15
Sivar Rottier,Moderne Databases,p1,A1.06,Wed,13
Sivar Rottier,Databases 2,w1,A1.10,Wed,11
Sivar Rottier,Collectieve Intelligentie,h3,C0.110,Thu,11
Sivar Rottier,Collectieve Intelligentie,h1,C0.110,Wed,13
Sivar Rottier,Collectieve Intelligentie,h2,B0.201,Mon,13
Eleanora Rovers,Advanced Heuristics,h1,A1.08,Fri,11
Eleanora Rovers,Compilerbouw,h1,B0.201,Fri,11
Eleanora Rovers,Compilerbouw,h2,A1.10,Fri,9
Eleanora Rovers,Compilerbouw,p1,C1.112,Fri,13
Eleanora Rovers,Advanced Heuristics,p1,A1.08,Fri,13
Eleanora Rovers,Compilerbouw,w1,C1.112,Mon,15
Jannette Rust,Project Numerical Recipes,p1,A1.10,Thu,9
Tea Rutte,Heuristieken 1,h1,A1.10,Thu,13
Tea Rutte,Heuristieken 1,w1,A1.10,Fri,11
Angelica Sarikaya,Autonomous Agents 2,h2,B0.201,Thu,11
Angelica Sarikaya,Autonomous Agents 2,p1,C1.112,Wed,9
Angelica Sarikaya,Autonomous Agents 2,h1,B0.201,Tue,13
Angelica Sarikaya,Databases 2,w1,A1.04,Thu,13
Angelica Sarikaya,Databases 2,h1,B0.201,Wed,9
Angelica Sarikaya,Autonomous Agents 2,w1,A1.08,Tue,15
Angelica Sarikaya,Software engineering,p1,A1.10,Fri,13
Angelica Sarikaya,Software engineering,w1,A1.10,Mon,13
Angelica Sarikaya,Software engineering,h1,C0.110,Thu,9
Imran Scheffers,Heuristieken 1,w1,C0.110,Wed,11
Imran Scheffers,Calculus 2,h1,C0.110,Mon,11
Imran Scheffers,Analysemethoden en -technieken,h1,C0.110,Thu,15
Imran Scheffers,Heuristieken 1,h1,A1.10,Thu,13
Imran Scheffers,Software engineering,p1,A1.10,Fri,13
Imran Scheffers,Calculus 2,w1,A1.04,Mon,13
Imran Scheffers,Software engineering,w1,A1.10,Mon,13
Imran Scheffers,Software engineering,h1,C0.110,Thu,9
Albertine Schellevis,Analysemethoden en -technieken,h1,C0.110,Thu,15
Albertine Schellevis,Calculus 2,w1,A1.04,Mon,13
Albertine Schellevis,Calculus 2,h1,C0.110,Mon,11
Minoesch Scheltema,Software engineering,w1,C0.110,Mon,9
Minoesch Scheltema,Calculus 2,h1,C0.110,Mon,11
Minoesch Scheltema,Analysemethoden en -technieken,h1,C0.110,Thu,15
Minoesch Scheltema,Software engineering,p1,C0.110,Wed,9
Minoesch Scheltema,Software engineering,h1,C0.110,Thu,9
Minoesch Scheltema,Calculus 2,w1,A1.10,Wed,9
Jackson Scherpenzeel,Analysemethoden en -technieken,h1,C0.110,Thu,15
Jackson Scherpenzeel,Lineaire Algebra,h2,C1.112,Tue,9
Jackson Scherpenzeel,Programmeren in Java 2,p1,A1.04,Tue,13
Jackson Scherpenzeel,Lineaire Algebra,h1,A1.10,Tue,11
Jackson Scherpenzeel,Kansrekenen 2,h1,C0.110,Tue,11
Jackson Scherpenzeel,Kansrekenen 2,h2,C0.110,Mon,13
Xiao Schijvenaars,Machine Learning,h1,B0.201,Wed,13
Xiao Schijvenaars,Machine Learning,h2,C1.112,Tue,15
Elbertha Schoneveld,Calculus 2,w1,A1.04,Mon,13
Elbertha Schoneveld,Databases 2,w1,A1.10,Wed,11
Elbertha Schoneveld,Calculus 2,h1,C0.110,Mon,11
Elbertha Schoneveld,Databases 2,h1,B0.201,Wed,9
Jaiden Schoonderwoerd,Heuristieken 2,h1,A1.10,Tue,9
Jaiden Schoonderwoerd,Heuristieken 2,w1,A1.04,Thu,11
Nassira Schoutens,Programmeren in Java 2,p1,A1.10,Fri,15
Arif Schrader,Calculus 2,w1,A1.04,Mon,13
Arif Schrader,Project Genetic Algorithms,p1,B0.201,Mon,9
Arif Schrader,Calculus 2,h1,C0.110,Mon,11
Emrah Schrama,Informatie- en organisatieontwerp,h2,A1.06,Tue,15
Emrah Schrama,Autonomous Agents 2,h2,B0.201,Thu,11
Emrah Schrama,Heuristieken 1,w1,A1.10,Fri,11
Emrah Schrama,Technology for games,w1,A1.08,Tue,11
Emrah Schrama,Autonomous Agents 2,p1,C0.110,Fri,9
Emrah Schrama,Informatie- en organisatieontwerp,w1,A1.08,Mon,9
Emrah Schrama,Informatie- en organisatieontwerp,p1,C1.112,Mon,13
Emrah Schrama,Informatie- en organisatieontwerp,h1,C0.110,Tue,17
Emrah Schrama,Heuristieken 1,h1,A1.10,Thu,13
Emrah Schrama,Technology for games,h1,A1.04,Thu,15
Emrah Schrama,Autonomous Agents 2,w1,A1.04,Tue,11
Emrah Schrama,Technology for games,h2,B0.201,Tue,9
Emrah Schrama,Netwerken en systeembeveiliging,p1,A1.08,Tue,13
Emrah Schrama,Autonomous Agents 2,h1,B0.201,Tue,13
Silvy Schrauwen,Moderne Databases,w1,A1.10,Mon,15
Silvy Schrauwen,Reflectie op de digitale cultuur,h2,C1.112,Thu,13
Silvy Schrauwen,Moderne Databases,h1,C1.112,Mon,11
Silvy Schrauwen,Programmeren in Java 2,p1,A1.06,Tue,13
Silvy Schrauwen,Reflectie op de digitale cultuur,h1,C1.112,Tue,13
Silvy Schrauwen,Moderne Databases,p1,A1.06,Wed,13
Silvy Schrauwen,Netwerken en systeembeveiliging,p1,A1.08,Tue,13
Silvy Schrauwen,Reflectie op de digitale cultuur,w1,A1.04,Tue,15
Thom Schuiling,Netwerken en systeembeveiliging,p1,A1.08,Mon,15
Levien Selten,Calculus 2,h1,C0.110,Mon,11
Levien Selten,Programmeren in Java 2,p1,A1.10,Fri,15
Levien Selten,Kansrekenen 2,h1,C0.110,Tue,11
Levien Selten,Calculus 2,w1,A1.04,Mon,13
Levien Selten,Kansrekenen 2,h2,C0.110,Mon,13
Marianka Selten,Calculus 2,h1,C0.110,Mon,11
Marianka Selten,Calculus 2,w1,A1.10,Wed,9
Michèl Sieben,Analysemethoden en -technieken,h1,C0.110,Thu,15
Michèl Sieben,Heuristieken 1,h1,A1.10,Thu,13
Michèl Sieben,Heuristieken 1,w1,A1.10,Fri,11
Enes Siemonsma,Lineaire Algebra,h2,C1.112,Tue,9
Enes Siemonsma,Collectieve Intelligentie,w1,A1.08,Thu,13
Enes Siemonsma,Lineaire Algebra,h1,A1.10,Tue,11
Enes Siemonsma,Collectieve Intelligentie,p1,A1.04,Fri,13
Enes Siemonsma,Collectieve Intelligentie,h3,C0.110,Thu,11
Enes Siemonsma,Collectieve Intelligentie,h1,C0.110,Wed,13
Enes Siemonsma,Collectieve Intelligentie,h2,B0.201,Mon,13
Patricia Sier,Bioinformatica,h1,A1.04,Wed,13
Patricia Sier,Compilerbouw,h1,B0.201,Fri,11
Patricia Sier,Compilerbouw,h2,A1.10,Fri,9
Patricia Sier,Compilerbouw,p1,C1.112,Fri,13
Patricia Sier,Project Numerical Recipes,p1,C0.110,Wed,15
Patricia Sier,Bioinformatica,p1,B0.201,Fri,9
Patricia Sier,Compilerbouw,w1,B0.201,Wed,11
Patricia Sier,Software engineering,p1,C0.110,Wed,9
Patricia Sier,Bioinformatica,h2,C0.110,Fri,11
Patricia Sier,Bioinformatica,w1,A1.10,Tue,15
Patricia Sier,Software engineering,w1,A1.10,Mon,13
Patricia Sier,Software engineering,h1,C0.110,Thu,9
Patricia Sier,Bioinformatica,h3,B0.201,Fri,13
Christiana Siero,Programmeren in Java 2,p1,A1.10,Fri,15
Christiana Siero,Collectieve Intelligentie,w1,A1.08,Thu,13
Christiana Siero,Collectieve Intelligentie,p1,C0.110,Fri,17
Christiana Siero,Collectieve Intelligentie,h3,C0.110,Thu,11
Christiana Siero,Collectieve Intelligentie,h1,C0.110,Wed,13
Christiana Siero,Collectieve Intelligentie,h2,B0.201,Mon,13
Servet Sijmons,Advanced Heuristics,h1,A1.08,Fri,11
Servet Sijmons,Project Genetic Algorithms,p1,A1.06,Thu,13
Servet Sijmons,Advanced Heuristics,p1,A1.08,Fri,13
Saif Sikking,Software engineering,p1,C0.110,Wed,9
Saif Sikking,Software engineering,w1,A1.10,Mon,13
Saif Sikking,Software engineering,h1,C0.110,Thu,9
Jimi Sips,Collectieve Intelligentie,w1,A1.06,Tue,11
Jimi Sips,Calculus 2,h1,C0.110,Mon,11
Jimi Sips,Webprogrammeren en databases,h2,C1.112,Mon,9
Jimi Sips,Webprogrammeren en databases,h1,C1.112,Wed,13
Jimi Sips,Webprogrammeren en databases,p1,A1.06,Thu,11
Jimi Sips,Webprogrammeren en databases,w1,A1.06,Fri,15
Jimi Sips,Collectieve Intelligentie,p1,A1.10,Wed,15
Jimi Sips,Calculus 2,w1,A1.08,Mon,13
Jimi Sips,Collectieve Intelligentie,h3,C0.110,Thu,11
Jimi Sips,Collectieve Intelligentie,h1,C0.110,Wed,13
Jimi Sips,Collectieve Intelligentie,h2,B0.201,Mon,13
Noë Slangen,Informatie- en organisatieontwerp,h2,A1.06,Tue,15
Noë Slangen,Informatie- en organisatieontwerp,p1,A1.06,Wed,11
Noë Slangen,Programmeren in Java 2,p1,A1.06,Wed,15
Noë Slangen,Heuristieken 1,w1,A1.10,Fri,11
Noë Slangen,Informatie- en organisatieontwerp,h1,C0.110,Tue,17
Noë Slangen,Heuristieken 1,h1,A1.10,Thu,13
Noë Slangen,Informatie- en organisatieontwerp,w1,C0.110,Mon,17
Xanne Slob,Lineaire Algebra,h1,A1.10,Tue,11
