student,course,activity,room,day,time
Xander Peijs,Collectieve Intelligentie,h1,C0.110,Thu,17
Xander Peijs,Collectieve Intelligentie,h2,C1.112,Wed,11
Xander Peijs,Collectieve Intelligentie,p1,C1.112,Wed,9
Heba Pelders,Project Genetic Algorithms,p1,A1.04,Tue,9
Luca Pereira,Machine Learning,h2,A1.08,Thu,15
Luca Pereira,Kansrekenen 2,h1,C0.110,Thu,13
Luca Pereira,Analysemethoden en -technieken,h1,C0.110,Mon,15
Luca Pereira,Kansrekenen 2,h2,C0.110,Tue,9
Luca Pereira,Machine Learning,h1,A1.04,Wed,11
Luca Pereira,Architectuur en computerorganisatie,h2,A1.04,Thu,13
Luca Pereira,Architectuur en computerorganisatie,h1,C1.112,Wed,13
Ilana Philippi,Architectuur en computerorganisatie,h1,C1.112,Wed,13
Ilana Philippi,Lineaire Algebra,h1,C0.110,Thu,11
Ilana Philippi,Lineaire Algebra,h2,B0.201,Mon,11
Ilana Philippi,Architectuur en computerorganisatie,h2,A1.04,Thu,13
Kaoutar Philips,Advanced Heuristics,p1,A1.08,Thu,13
Kaoutar Philips,Bioinformatica,p1,A1.06,Wed,13
Kaoutar Philips,Bioinformatica,h1,C0.110,Mon,13
Kaoutar Philips,Bioinformatica,w1,A1.08,Mon,11
Kaoutar Philips,Kansrekenen 2,h1,C0.110,Thu,13
Kaoutar Philips,Kansrekenen 2,h2,C0.110,Tue,9
Kaoutar Philips,Advanced Heuristics,h1,C1.112,Fri,11
Kaoutar Philips,Bioinformatica,h3,C1.112,Mon,15
Kaoutar Philips,Bioinformatica,h2,A1.04,Fri,13
Rémy Piek,Software engineering,h1,C0.110,Tue,13
Rémy Piek,Algoritmen en complexiteit,p1,C0.110,Wed,11
Rémy Piek,Algoritmen en complexiteit,h1,B0.201,Tue,11
Rémy Piek,Algoritmen en complexiteit,w1,A1.10,Mon,15
Rémy Piek,Heuristieken 2,h1,C1.112,Mon,11
Rémy Piek,Software engineering,p1,A1.10,Fri,11
Rémy Piek,Machine Learning,h2,A1.08,Thu,15
Rémy Piek,Machine Learning,h1,A1.04,Wed,11
Rémy Piek,Heuristieken 2,w1,A1.08,Tue,9
Rémy Piek,Software engineering,w1,C1.112,Mon,13
Wijntje Plaizier,Programmeren in Java 2,p1,A1.06,Fri,9
Wijntje Plaizier,Netwerken en systeembeveiliging,p1,A1.04,Mon,9
Giedo Planken,Kansrekenen 2,h1,C0.110,Thu,13
Giedo Planken,Kansrekenen 2,h2,C0.110,Tue,9
Nathanaël Plasman,Webprogrammeren en databases,w1,A1.10,Fri,15
Nathanaël Plasman,Webprogrammeren en databases,h1,A1.10,Mon,13
Nathanaël Plasman,Webprogrammeren en databases,p1,A1.06,Tue,13
Nathanaël Plasman,Webprogrammeren en databases,h2,B0.201,Thu,15
Nathanaël Plasman,Programmeren in Java 2,p1,A1.10,Tue,9
Matthijs Pleiter,Collectieve Intelligentie,h3,C1.112,Thu,15
Matthijs Pleiter,Collectieve Intelligentie,h1,C0.110,Thu,17
Matthijs Pleiter,Collectieve Intelligentie,w1,C1.112,Fri,9
Matthijs Pleiter,Machine Learning,h2,A1.08,Thu,15
Matthijs Pleiter,Kansrekenen 2,h1,C0.110,Thu,13
Matthijs Pleiter,Collectieve Intelligentie,h2,C1.112,Wed,11
Matthijs Pleiter,Kansrekenen 2,h2,C0.110,Tue,9
Matthijs Pleiter,Machine Learning,h1,A1.04,Wed,11
Matthijs Pleiter,Collectieve Intelligentie,p1,A1.06,Wed,9
Zahir Poepjes,Software engineering,h1,C0.110,Tue,13
Zahir Poepjes,Software engineering,p1,A1.10,Fri,11
Zahir Poepjes,Kansrekenen 2,h1,C0.110,Thu,13
Zahir Poepjes,Kansrekenen 2,h2,C0.110,Tue,9
Zahir Poepjes,Netwerken en systeembeveiliging,p1,C1.112,Fri,15
Zahir Poepjes,Software engineering,w1,C1.112,Mon,13
Gustaaf Poldervaart,Calculus 2,w1,A1.10,Wed,13
Gustaaf Poldervaart,Zoeken sturen en bewegen,p1,A1.08,Thu,9
Gustaaf Poldervaart,Calculus 2,h1,C0.110,Wed,15
Gustaaf Poldervaart,Project Genetic Algorithms,p1,A1.04,Tue,9
Rafaela Polfliet,Advanced Heuristics,p1,A1.08,Thu,13
Rafaela Polfliet,Compilerbouw (practicum),p1,A1.04,Fri,9
Rafaela Polfliet,Advanced Heuristics,h1,C1.112,Fri,11
Rafaela Polfliet,Netwerken en systeembeveiliging,p1,C1.112,Fri,15
Rafaela Polfliet,Calculus 2,w1,B0.201,Tue,13
Rafaela Polfliet,Calculus 2,h1,C0.110,Wed,15
Stephano Popma,Compilerbouw,h2,A1.10,Fri,13
Stephano Popma,Compilerbouw,w1,A1.08,Wed,11
Stephano Popma,Compilerbouw,p1,B0.201,Wed,11
Stephano Popma,Architectuur en computerorganisatie,h2,A1.04,Thu,13
Stephano Popma,Architectuur en computerorganisatie,h1,C1.112,Wed,13
Stephano Popma,Databases 2,h1,C0.110,Tue,15
Stephano Popma,Databases 2,w1,A1.04,Tue,13
Stephano Popma,Compilerbouw,h1,C0.110,Fri,11
Timo Postuma,Algoritmen en complexiteit,p1,C0.110,Wed,11
Timo Postuma,Heuristieken 1,w1,A1.06,Thu,9
Timo Postuma,Algoritmen en complexiteit,h1,B0.201,Tue,11
Timo Postuma,Algoritmen en complexiteit,w1,A1.10,Mon,15
Timo Postuma,Heuristieken 1,h1,A1.10,Wed,11
Timo Postuma,Kansrekenen 2,h1,C0.110,Thu,13
Timo Postuma,Kansrekenen 2,h2,C0.110,Tue,9
Timo Postuma,Netwerken en systeembeveiliging,p1,C1.112,Fri,15
Timo Postuma,Programmeren in Java 2,p1,B0.201,Mon,15
Desireé Potgieter,Programmeren in Java 2,p1,C1.112,Thu,11
Desireé Potgieter,Algoritmen en complexiteit,h1,B0.201,Tue,11
Desireé Potgieter,Algoritmen en complexiteit,p1,C0.110,Wed,17
Desireé Potgieter,Algoritmen en complexiteit,w1,A1.06,Mon,11
Desireé Potgieter,Databases 2,h1,C0.110,Tue,15
Desireé Potgieter,Databases 2,w1,A1.04,Tue,13
Aart Pothuizen,Software engineering,h1,C0.110,Tue,13
Aart Pothuizen,Reflectie op de digitale cultuur,h2,C0.110,Tue,11
Aart Pothuizen,Compilerbouw,h2,A1.10,Fri,13
Aart Pothuizen,Reflectie op de digitale cultuur,w1,C1.112,Fri,13
Aart Pothuizen,Reflectie op de digitale cultuur,h1,A1.04,Fri,15
Aart Pothuizen,Compilerbouw,p1,B0.201,Wed,11
Aart Pothuizen,Software engineering,p1,A1.08,Tue,11
Aart Pothuizen,Compilerbouw,h1,C0.110,Fri,11
Aart Pothuizen,Software engineering,w1,C1.112,Mon,13
Aart Pothuizen,Compilerbouw,w1,A1.04,Wed,9
Aart Pothuizen,Project Genetic Algorithms,p1,A1.04,Tue,9
Mink Pothuizen,Heuristieken 2,h1,C1.112,Mon,11
Mink Pothuizen,Machine Learning,h2,A1.08,Thu,15
Mink Pothuizen,Programmeren in Java 2,p1,B0.201,Mon,9
Mink Pothuizen,Machine Learning,h1,A1.04,Wed,11
Mink Pothuizen,Heuristieken 2,w1,A1.08,Tue,9
Genesis Potman,Netwerken en systeembeveiliging,p1,A1.04,Tue,15
Hendrik-Jan Prevoo,Reflectie op de digitale cultuur,h2,C0.110,Tue,11
Hendrik-Jan Prevoo,Reflectie op de digitale cultuur,h1,A1.04,Fri,15
Hendrik-Jan Prevoo,Reflectie op de digitale cultuur,w1,A1.08,Fri,13
Annigje Prinssen,Moderne Databases,h1,A1.10,Tue,11
Annigje Prinssen,Netwerken en systeembeveiliging,p1,C1.112,Fri,15
Annigje Prinssen,Moderne Databases,w1,A1.10,Thu,15
Annigje Prinssen,Moderne Databases,p1,A1.08,Mon,15
Javier Pruijmboom,Calculus 2,w1,B0.201,Tue,13
Javier Pruijmboom,Calculus 2,h1,C0.110,Wed,15
André Putters,Autonomous Agents 2,p1,A1.08,Mon,9
André Putters,Reflectie op de digitale cultuur,h2,C0.110,Tue,11
André Putters,Technology for games,h1,A1.04,Mon,13
André Putters,Data Mining,w1,A1.08,Fri,15
André Putters,Heuristieken 1,h1,A1.10,Wed,11
André Putters,Heuristieken 1,w1,B0.201,Thu,13
André Putters,Autonomous Agents 2,h2,A1.04,Mon,15
André Putters,Data Mining,p1,A1.06,Wed,11
André Putters,Technology for games,h2,A1.06,Mon,15
André Putters,Reflectie op de digitale cultuur,w1,A1.04,Wed,15
André Putters,Data Mining,h1,A1.10,Thu,11
André Putters,Reflectie op de digitale cultuur,h1,A1.04,Fri,15
André Putters,Autonomous Agents 2,h1,A1.06,Mon,13
André Putters,Data Mining,h2,C0.110,Mon,9
André Putters,Autonomous Agents 2,w1,A1.04,Thu,9
André Putters,Technology for games,w1,A1.06,Fri,11
Luciana Putters,Autonomous Agents 2,p1,A1.08,Mon,9
Luciana Putters,Autonomous Agents 2,h1,A1.06,Mon,13
Luciana Putters,Autonomous Agents 2,w1,A1.04,Thu,9
Luciana Putters,Autonomous Agents 2,h2,A1.04,Mon,15
Semiha Quik,Reflectie op de digitale cultuur,w1,A1.04,Wed,15
Semiha Quik,Reflectie op de digitale cultuur,h2,C0.110,Tue,11
Semiha Quik,Reflectie op de digitale cultuur,h1,A1.04,Fri,15
Semiha Quik,Project Numerical Recipes,p1,B0.201,Fri,15
Haiko Raaijmakers,Reflectie op de digitale cultuur,h2,C0.110,Tue,11
Haiko Raaijmakers,Reflectie op de digitale cultuur,w1,A1.08,Fri,13
Haiko Raaijmakers,Machine Learning,h2,A1.08,Thu,15
Haiko Raaijmakers,Machine Learning,h1,A1.04,Wed,11
Haiko Raaijmakers,Calculus 2,w1,B0.201,Tue,13
Haiko Raaijmakers,Reflectie op de digitale cultuur,h1,A1.04,Fri,15
Haiko Raaijmakers,Calculus 2,h1,C0.110,Wed,15
Erdal Ramcharan,Databases 2,h1,C0.110,Tue,15
Erdal Ramcharan,Project Genetic Algorithms,p1,C1.112,Tue,9
Erdal Ramcharan,Databases 2,w1,C0.110,Tue,17
Adisa Reek,Webprogrammeren en databases,w1,A1.04,Tue,11
Adisa Reek,Programmeren in Java 2,p1,A1.06,Fri,13
Adisa Reek,Webprogrammeren en databases,h1,A1.10,Mon,13
Adisa Reek,Webprogrammeren en databases,p1,A1.06,Tue,13
Adisa Reek,Webprogrammeren en databases,h2,B0.201,Thu,15
Jarik Regeling,Heuristieken 1,h1,A1.10,Wed,11
Jarik Regeling,Heuristieken 1,w1,B0.201,Thu,13
Jarik Regeling,Netwerken en systeembeveiliging,p1,A1.04,Wed,13
Romello Reintjes,Collectieve Intelligentie,h3,C1.112,Thu,15
Romello Reintjes,Collectieve Intelligentie,h1,C0.110,Thu,17
Romello Reintjes,Collectieve Intelligentie,w1,A1.10,Fri,9
Romello Reintjes,Collectieve Intelligentie,h2,C1.112,Wed,11
Romello Reintjes,Collectieve Intelligentie,p1,C1.112,Wed,9
Nadir Remijn,Netwerken en systeembeveiliging,p1,A1.04,Tue,15
Taeke Renes,Compilerbouw (practicum),p1,C0.110,Fri,9
Taeke Renes,Programmeren in Java 2,p1,B0.201,Mon,15
Cheyenna Reuvekamp,Lineaire Algebra,h1,C0.110,Thu,11
Cheyenna Reuvekamp,Algoritmen en complexiteit,h1,B0.201,Tue,11
Cheyenna Reuvekamp,Webprogrammeren en databases,w1,A1.10,Fri,15
Cheyenna Reuvekamp,Algoritmen en complexiteit,p1,C0.110,Wed,17
Cheyenna Reuvekamp,Algoritmen en complexiteit,w1,A1.06,Mon,11
Cheyenna Reuvekamp,Webprogrammeren en databases,h1,A1.10,Mon,13
Cheyenna Reuvekamp,Webprogrammeren en databases,p1,A1.06,Tue,13
Cheyenna Reuvekamp,Lineaire Algebra,h2,B0.201,Mon,11
Cheyenna Reuvekamp,Webprogrammeren en databases,h2,B0.201,Thu,15
Léonie Richardson,Moderne Databases,p1,A1.10,Thu,13
Léonie Richardson,Moderne Databases,w1,A1.06,Thu,13
Léonie Richardson,Calculus 2,w1,B0.201,Tue,13
Léonie Richardson,Calculus 2,h1,C0.110,Wed,15
Léonie Richardson,Moderne Databases,h1,A1.10,Tue,11
Abdeslam Ridderhof,Calculus 2,w1,A1.10,Mon,9
Abdeslam Ridderhof,Programmeren in Java 2,p1,B0.201,Mon,9
Abdeslam Ridderhof,Calculus 2,h1,C0.110,Wed,15
Kimm Rienks,Software engineering,h1,C0.110,Tue,13
Kimm Rienks,Programmeren in Java 2,p1,C1.112,Thu,11
Kimm Rienks,Calculus 2,w1,B0.201,Tue,13
Kimm Rienks,Software engineering,p1,A1.08,Tue,11
Kimm Rienks,Calculus 2,h1,C0.110,Wed,15
Kimm Rienks,Software engineering,w1,C1.112,Mon,13
Lorraine Rijkens,Databases 2,h1,C0.110,Tue,15
Lorraine Rijkens,Databases 2,w1,A1.04,Tue,13
Karam Rinkel,Software engineering,h1,C0.110,Tue,13
Karam Rinkel,Algoritmen en complexiteit,h1,B0.201,Tue,11
Karam Rinkel,Algoritmen en complexiteit,w1,A1.10,Mon,15
Karam Rinkel,Software engineering,p1,A1.10,Fri,11
Karam Rinkel,Kansrekenen 2,h1,C0.110,Thu,13
Karam Rinkel,Kansrekenen 2,h2,C0.110,Tue,9
Karam Rinkel,Algoritmen en complexiteit,p1,C0.110,Wed,17
Karam Rinkel,Software engineering,w1,C1.112,Mon,13
Fatime Rodenburg,Collectieve Intelligentie,h3,C1.112,Thu,15
Fatime Rodenburg,Bioinformatica,w1,B0.201,Thu,11
Fatime Rodenburg,Project Numerical Recipes,p1,A1.04,Thu,15
Fatime Rodenburg,Collectieve Intelligentie,p1,A1.04,Fri,11
Fatime Rodenburg,Bioinformatica,h1,C0.110,Mon,13
Fatime Rodenburg,Collectieve Intelligentie,w1,C1.112,Fri,9
Fatime Rodenburg,Collectieve Intelligentie,h1,C0.110,Thu,17
Fatime Rodenburg,Collectieve Intelligentie,h2,C1.112,Wed,11
Fatime Rodenburg,Bioinformatica,h3,C1.112,Mon,15
Fatime Rodenburg,Netwerken en systeembeveiliging,p1,A1.04,Wed,13
Fatime Rodenburg,Bioinformatica,h2,A1.04,Fri,13
Fatime Rodenburg,Bioinformatica,p1,A1.08,Tue,13
Yarah Roest,Moderne Databases,p1,B0.201,Fri,13
Yarah Roest,Moderne Databases,w1,A1.04,Thu,11
Yarah Roest,Moderne Databases,h1,A1.10,Tue,11
Tori Roeterdink,Calculus 2,w1,B0.201,Tue,13
Tori Roeterdink,Calculus 2,h1,C0.110,Wed,15
Shan Rokx,Reflectie op de digitale cultuur,h2,C0.110,Tue,11
Shan Rokx,Zoeken sturen en bewegen,p1,C0.110,Thu,9
Shan Rokx,Databases 2,w1,C0.110,Tue,17
Shan Rokx,Advanced Heuristics,h1,C1.112,Fri,11
Shan Rokx,Reflectie op de digitale cultuur,w1,A1.04,Wed,15
Shan Rokx,Netwerken en systeembeveiliging,p1,C1.112,Fri,15
Shan Rokx,Reflectie op de digitale cultuur,h1,A1.04,Fri,15
Shan Rokx,Databases 2,h1,C0.110,Tue,15
Shan Rokx,Advanced Heuristics,p1,A1.06,Thu,15
Krijntje Rombout,Software engineering,h1,C0.110,Tue,13
Krijntje Rombout,Calculus 2,w1,A1.10,Wed,13
Krijntje Rombout,Software engineering,p1,A1.08,Tue,11
Krijntje Rombout,Calculus 2,h1,C0.110,Wed,15
Krijntje Rombout,Software engineering,w1,C1.112,Mon,13
Karolina Roodbeen,Collectieve Intelligentie,h3,C1.112,Thu,15
Karolina Roodbeen,Zoeken sturen en bewegen,p1,A1.08,Thu,9
Karolina Roodbeen,Databases 2,w1,C0.110,Tue,17
Karolina Roodbeen,Collectieve Intelligentie,p1,A1.04,Fri,11
Karolina Roodbeen,Collectieve Intelligentie,w1,C1.112,Fri,9
Karolina Roodbeen,Collectieve Intelligentie,h1,C0.110,Thu,17
Karolina Roodbeen,Collectieve Intelligentie,h2,C1.112,Wed,11
Karolina Roodbeen,Webprogrammeren en databases,w1,A1.10,Fri,15
Karolina Roodbeen,Webprogrammeren en databases,h1,A1.10,Mon,13
Karolina Roodbeen,Webprogrammeren en databases,p1,A1.06,Tue,13
Karolina Roodbeen,Databases 2,h1,C0.110,Tue,15
Karolina Roodbeen,Webprogrammeren en databases,h2,B0.201,Thu,15
Ziya Rooijmans,Webprogrammeren en databases,w1,A1.04,Tue,11
Ziya Rooijmans,Algoritmen en complexiteit,h1,B0.201,Tue,11
Ziya Rooijmans,Databases 2,w1,C0.110,Tue,17
Ziya Rooijmans,Algoritmen en complexiteit,p1,C0.110,Wed,17
Ziya Rooijmans,Algoritmen en complexiteit,w1,A1.06,Mon,11
Ziya Rooijmans,Webprogrammeren en databases,h1,A1.10,Mon,13
Ziya Rooijmans,Databases 2,h1,C0.110,Tue,15
Ziya Rooijmans,Webprogrammeren en databases,p1,B0.201,Fri,9
Ziya Rooijmans,Webprogrammeren en databases,h2,B0.201,Thu,15
Jennie Roozendaal,Kansrekenen 2,h1,C0.110,Thu,13
Jennie Roozendaal,Kansrekenen 2,h2,C0.110,Tue,9
Jake Rosenbrand,Calculus 2,w1,B0.201,Tue,13
Jake Rosenbrand,Calculus 2,h1,C0.110,Wed,15
Roma Rotgans,Software engineering,h1,C0.110,Tue,13
Roma Rotgans,Bioinformatica,p1,A1.08,Wed,13
Roma Rotgans,Bioinformatica,w1,B0.201,Wed,9
Roma Rotgans,Bioinformatica,h1,C0.110,Mon,13
Roma Rotgans,Software engineering,p1,A1.10,Fri,11
Roma Rotgans,Bioinformatica,h3,C1.112,Mon,15
Roma Rotgans,Bioinformatica,h2,A1.04,Fri,13
Roma Rotgans,Software engineering,w1,C1.112,Mon,13
Tevfik Rothuizen,Software engineering,h1,C0.110,Tue,13
Tevfik Rothuizen,Algoritmen en complexiteit,p1,C0.110,Wed,11
Tevfik Rothuizen,Algoritmen en complexiteit,h1,B0.201,Tue,11
Tevfik Rothuizen,Algoritmen en complexiteit,w1,A1.10,Mon,15
Tevfik Rothuizen,Software engineering,p1,A1.10,Fri,11
Tevfik Rothuizen,Netwerken en systeembeveiliging,p1,A1.04,Tue,15
Tevfik Rothuizen,Software engineering,w1,C1.112,Mon,13
Sivar Rottier,Collectieve Intelligentie,w1,A1.06,Tue,11
Sivar Rottier,Collectieve Intelligentie,h3,C1.112,Thu,15
Sivar Rottier,Moderne Databases,p1,A1.10,Thu,13
Sivar Rottier,Databases 2,w1,C0.110,Tue,17
Sivar Rottier,Moderne Databases,w1,A1.10,Thu,15
Sivar Rottier,Collectieve Intelligentie,h1,C0.110,Thu,17
Sivar Rottier,Collectieve Intelligentie,h2,C1.112,Wed,11
Sivar Rottier,Collectieve Intelligentie,p1,C1.112,Wed,9
Sivar Rottier,Databases 2,h1,C0.110,Tue,15
Sivar Rottier,Moderne Databases,h1,A1.10,Tue,11
Eleanora Rovers,Advanced Heuristics,p1,A1.08,Thu,13
Eleanora Rovers,Compilerbouw,h2,A1.10,Fri,13
Eleanora Rovers,Advanced Heuristics,h1,C1.112,Fri,11
Eleanora Rovers,Compilerbouw,p1,B0.201,Wed,11
Eleanora Rovers,Compilerbouw,h1,C0.110,Fri,11
Eleanora Rovers,Compilerbouw,w1,A1.04,Wed,9
Jannette Rust,Project Numerical Recipes,p1,A1.10,Mon,11
Tea Rutte,Heuristieken 1,h1,A1.10,Wed,11
Tea Rutte,Heuristieken 1,w1,B0.201,Thu,13
Angelica Sarikaya,Software engineering,h1,C0.110,Tue,13
Angelica Sarikaya,Software engineering,w1,C0.110,Wed,13
Angelica Sarikaya,Databases 2,h1,C0.110,Tue,15
Angelica Sarikaya,Autonomous Agents 2,h2,A1.04,Mon,15
Angelica Sarikaya,Autonomous Agents 2,w1,A1.08,Fri,9
Angelica Sarikaya,Autonomous Agents 2,h1,A1.06,Mon,13
Angelica Sarikaya,Software engineering,p1,A1.08,Tue,11
Angelica Sarikaya,Autonomous Agents 2,p1,C0.110,Fri,13
Angelica Sarikaya,Databases 2,w1,A1.04,Tue,13
Imran Scheffers,Software engineering,h1,C0.110,Tue,13
Imran Scheffers,Heuristieken 1,w1,A1.06,Thu,9
Imran Scheffers,Heuristieken 1,h1,A1.10,Wed,11
Imran Scheffers,Analysemethoden en -technieken,h1,C0.110,Mon,15
Imran Scheffers,Calculus 2,w1,B0.201,Tue,13
Imran Scheffers,Software engineering,p1,A1.08,Tue,11
Imran Scheffers,Calculus 2,h1,C0.110,Wed,15
Imran Scheffers,Software engineering,w1,C1.112,Mon,13
Albertine Schellevis,Calculus 2,w1,B0.201,Tue,13
Albertine Schellevis,Calculus 2,h1,C0.110,Wed,15
Albertine Schellevis,Analysemethoden en -technieken,h1,C0.110,Mon,15
Minoesch Scheltema,Software engineering,h1,C0.110,Tue,13
Minoesch Scheltema,Analysemethoden en -technieken,h1,C0.110,Mon,15
Minoesch Scheltema,Calculus 2,w1,B0.201,Tue,13
Minoesch Scheltema,Software engineering,p1,A1.08,Tue,11
Minoesch Scheltema,Calculus 2,h1,C0.110,Wed,15
Minoesch Scheltema,Software engineering,w1,C1.112,Mon,13
Jackson Scherpenzeel,Lineaire Algebra,h1,C0.110,Thu,11
Jackson Scherpenzeel,Programmeren in Java 2,p1,A1.06,Fri,13
Jackson Scherpenzeel,Kansrekenen 2,h1,C0.110,Thu,13
Jackson Scherpenzeel,Kansrekenen 2,h2,C0.110,Tue,9
Jackson Scherpenzeel,Analysemethoden en -technieken,h1,C0.110,Mon,15
Jackson Scherpenzeel,Lineaire Algebra,h2,B0.201,Mon,11
Xiao Schijvenaars,Machine Learning,h2,A1.08,Thu,15
Xiao Schijvenaars,Machine Learning,h1,A1.04,Wed,11
Elbertha Schoneveld,Databases 2,h1,C0.110,Tue,15
Elbertha Schoneveld,Calculus 2,w1,A1.10,Wed,13
Elbertha Schoneveld,Databases 2,w1,C0.110,Tue,17
Elbertha Schoneveld,Calculus 2,h1,C0.110,Wed,15
Jaiden Schoonderwoerd,Heuristieken 2,w1,B0.201,Fri,11
Jaiden Schoonderwoerd,Heuristieken 2,h1,C1.112,Mon,11
Nassira Schoutens,Programmeren in Java 2,p1,B0.201,Mon,15
Arif Schrader,Project Genetic Algorithms,p1,A1.08,Thu,11
Arif Schrader,Calculus 2,w1,A1.10,Wed,13
Arif Schrader,Calculus 2,h1,C0.110,Wed,15
Emrah Schrama,Informatie- en organisatieontwerp,h2,C1.112,Thu,9
Emrah Schrama,Technology for games,h1,A1.04,Mon,13
Emrah Schrama,Technology for games,w1,A1.08,Wed,15
Emrah Schrama,Informatie- en organisatieontwerp,h1,B0.201,Tue,9
Emrah Schrama,Informatie- en organisatieontwerp,w1,C1.112,Wed,15
Emrah Schrama,Autonomous Agents 2,w1,B0.201,Thu,9
Emrah Schrama,Heuristieken 1,h1,A1.10,Wed,11
Emrah Schrama,Heuristieken 1,w1,B0.201,Thu,13
Emrah Schrama,Informatie- en organisatieontwerp,p1,A1.06,Fri,15
Emrah Schrama,Autonomous Agents 2,h2,A1.04,Mon,15
Emrah Schrama,Netwerken en systeembeveiliging,p1,C1.112,Fri,15
Emrah Schrama,Autonomous Agents 2,h1,A1.06,Mon,13
Emrah Schrama,Autonomous Agents 2,p1,C0.110,Fri,13
Emrah Schrama,Technology for games,h2,A1.06,Mon,15
Silvy Schrauwen,Reflectie op de digitale cultuur,h2,C0.110,Tue,11
Silvy Schrauwen,Moderne Databases,w1,A1.06,Thu,13
Silvy Schrauwen,Moderne Databases,p1,B0.201,Fri,13
Silvy Schrauwen,Reflectie op de digitale cultuur,w1,C1.112,Fri,13
Silvy Schrauwen,Netwerken en systeembeveiliging,p1,A1.04,Tue,15
Silvy Schrauwen,Reflectie op de digitale cultuur,h1,A1.04,Fri,15
Silvy Schrauwen,Moderne Databases,h1,A1.10,Tue,11
Silvy Schrauwen,Programmeren in Java 2,p1,B0.201,Mon,15
Thom Schuiling,Netwerken en systeembeveiliging,p1,A1.04,Mon,9
Levien Selten,Calculus 2,w1,A1.10,Wed,13
Levien Selten,Kansrekenen 2,h1,C0.110,Thu,13
Levien Selten,Kansrekenen 2,h2,C0.110,Tue,9
Levien Selten,Calculus 2,h1,C0.110,Wed,15
Levien Selten,Programmeren in Java 2,p1,A1.10,Tue,9
Marianka Selten,Calculus 2,w1,A1.10,Wed,13
Marianka Selten,Calculus 2,h1,C0.110,Wed,15
Michèl Sieben,Heuristieken 1,h1,A1.10,Wed,11
Michèl Sieben,Heuristieken 1,w1,B0.201,Thu,13
Michèl Sieben,Analysemethoden en -technieken,h1,C0.110,Mon,15
Enes Siemonsma,Collectieve Intelligentie,w1,A1.06,Tue,11
Enes Siemonsma,Collectieve Intelligentie,h3,C1.112,Thu,15
Enes Siemonsma,Lineaire Algebra,h1,C0.110,Thu,11
Enes Siemonsma,Collectieve Intelligentie,h1,C0.110,Thu,17
Enes Siemonsma,Collectieve Intelligentie,h2,C1.112,Wed,11
Enes Siemonsma,Collectieve Intelligentie,p1,C1.112,Thu,13
Enes Siemonsma,Lineaire Algebra,h2,B0.201,Mon,11
Patricia Sier,Software engineering,h1,C0.110,Tue,13
Patricia Sier,Compilerbouw,p1,C1.112,Tue,11
Patricia Sier,Project Numerical Recipes,p1,A1.10,Mon,11
Patricia Sier,Bioinformatica,w1,B0.201,Wed,9
Patricia Sier,Bioinformatica,h1,C0.110,Mon,13
Patricia Sier,Compilerbouw,h2,A1.10,Fri,13
Patricia Sier,Compilerbouw,w1,A1.08,Wed,11
Patricia Sier,Bioinformatica,h3,C1.112,Mon,15
Patricia Sier,Software engineering,p1,A1.08,Tue,11
Patricia Sier,Bioinformatica,h2,A1.04,Fri,13
Patricia Sier,Bioinformatica,p1,A1.08,Tue,13
Patricia Sier,Compilerbouw,h1,C0.110,Fri,11
Patricia Sier,Software engineering,w1,C1.112,Mon,13
Christiana Siero,Collectieve Intelligentie,h3,C1.112,Thu,15
Christiana Siero,Programmeren in Java 2,p1,A1.06,Fri,13
Christiana Siero,Collectieve Intelligentie,h1,C0.110,Thu,17
Christiana Siero,Collectieve Intelligentie,w1,A1.10,Fri,9
Christiana Siero,Collectieve Intelligentie,h2,C1.112,Wed,11
Christiana Siero,Collectieve Intelligentie,p1,C1.112,Thu,13
Servet Sijmons,Advanced Heuristics,p1,A1.08,Thu,13
Servet Sijmons,Advanced Heuristics,h1,C1.112,Fri,11
Servet Sijmons,Project Genetic Algorithms,p1,A1.08,Thu,11
Saif Sikking,Software engineering,h1,C0.110,Tue,13
Saif Sikking,Software engineering,p1,A1.10,Fri,11
Saif Sikking,Software engineering,w1,C0.110,Wed,13
Jimi Sips,Webprogrammeren en databases,w1,A1.04,Tue,11
Jimi Sips,Collectieve Intelligentie,h3,C1.112,Thu,15
Jimi Sips,Collectieve Intelligentie,h1,C0.110,Thu,17
Jimi Sips,Collectieve Intelligentie,w1,A1.10,Tue,13
Jimi Sips,Calculus 2,w1,A1.10,Wed,13
Jimi Sips,Collectieve Intelligentie,h2,C1.112,Wed,11
Jimi Sips,Calculus 2,h1,C0.110,Wed,15
Jimi Sips,Webprogrammeren en databases,h1,A1.10,Mon,13
Jimi Sips,Collectieve Intelligentie,p1,A1.06,Wed,9
Jimi Sips,Webprogrammeren en databases,p1,B0.201,Fri,9
Jimi Sips,Webprogrammeren en databases,h2,B0.201,Thu,15
Noë Slangen,Informatie- en organisatieontwerp,h2,C1.112,Thu,9
Noë Slangen,Informatie- en organisatieontwerp,w1,C0.110,Mon,17
Noë Slangen,Informatie- en organisatieontwerp,h1,B0.201,Tue,9
Noë Slangen,Heuristieken 1,h1,A1.10,Wed,11
Noë Slangen,Heuristieken 1,w1,B0.201,Thu,13
Noë Slangen,Informatie- en organisatieontwerp,p1,A1.10,Thu,9
Noë Slangen,Programmeren in Java 2,p1,B0.201,Mon,15
